name,link,price,mileage,BHP,transmission,fuel,owners,body,ULEZ,engine,year
Nissan Navara,https://www.autotrader.co.uk/dealers/cheshire/wilmslow/alexander-daniel-2383,"£16,999",38000,,Automatic,Diesel,,Pickup,,3.0L,2013 (13 reg)
Nissan Navara,https://www.autotrader.co.uk,"£10,995",116230,,Manual,Diesel,2,Pickup,,2.5L,2013 (63 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/ayrshire/ayr/s-s-services-13476,"£14,394",65089,,Manual,Diesel,,Pickup,,2.5L,2013 (13 reg)
Nissan Navara,https://www.autotrader.co.uk,"£15,594",100200,,Automatic,Diesel,3,Pickup,,3.0L,2013 (63 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/nottinghamshire/nottingham/kp-auto-trading-10034036,"£8,995",93142,,Manual,Diesel,4,Pickup,,2.5L,2013 (13 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/cambridgeshire/peterborough/cars-direct-peterborough-limited-10019000,"£8,990",107700,,Manual,Diesel,3,Pickup,,2.5L,2013 (63 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/cambridgeshire/peterborough/fengate-motors-19007,"£11,950",95000,190,Automatic,Diesel,,Pickup,,2.5L,2013 (13 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/hampshire/southampton/hampshire-vans-10020687,"£12,795",108621,,Automatic,Diesel,,Pickup,,3.0L,2014 (64 reg)
Nissan Navara,https://www.autotrader.co.uk,"£5,000",139000,,Automatic,Diesel,2,Pickup,,3.0L,2014 (64 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/south-yorkshire/doncaster/alexander-paul-gb-10008420,"£10,990",106000,142,Manual,Diesel,3,Pickup,,2.5L,2014 (64 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/northamptonshire/towcester/md-cars-10025904,"£11,999",79000,,Manual,Diesel,,Pickup,,2.5L,2014 (14 reg)
Nissan Navara,https://www.autotrader.co.uk,"£9,000",97000,,Automatic,Diesel,5,Pickup,,2.5L,2014 (64 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/bedfordshire/bedford/priory-cars-10031049,"£12,500",60000,,Manual,Diesel,,Pickup,,2.5L,2014 (14 reg)
Nissan Navara,https://www.autotrader.co.uk,"£7,495",176000,,Manual,Diesel,,Pickup,,2.5L,2014 (64 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/worcestershire/birmingham/edgintons-commercial-ltd-529942,"£10,995",103000,,Manual,Diesel,,Pickup,,2.5L,2014 (14 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/bedfordshire/bedford/samys-car-sales-ltd-154418,"£12,490",59000,,Manual,Diesel,,Pickup,,2.5L,2014 (64 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/derbyshire/ripley/derbyshire-used-van-sales-10001230,"£10,794",102000,,Manual,Diesel,,Pickup,,2.5L,2014 (64 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/yorkshire/sheffield/lpr-motors-ltd-10023927,"£11,495",114598,,Automatic,Diesel,,Pickup,,2.5L,2014 (14 reg)
Nissan Navara,https://www.autotrader.co.uk,"£9,995",91800,,Manual,Diesel,3,Pickup,,2.5L,2014 (14 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/south-yorkshire/rotherham/r-and-r-cars-10027229,"£8,394",120000,,Manual,Diesel,,Pickup,,2.5L,2014 (14 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/northamptonshire/rushden/winslow-ford-13903,"£14,994",86000,,Automatic,Diesel,,Pickup,,3.0L,2014 (63 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/nottinghamshire/nottingham/nottingham-car-com-362204,"£16,491",28159,,Automatic,Diesel,2,Pickup,,2.5L,2014 (64 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/somerset/taunton/a-m-car-sales-10000713,"£14,994",51413,,Manual,Diesel,2,Pickup,,2.5L,2014 (14 reg)
Nissan Navara,https://www.autotrader.co.uk,"£8,800",98780,,Manual,Diesel,2,Pickup,,2.5L,2014 (14 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/bedfordshire/bedford/s-m-specialist-cars-ltd-289759,"£11,950",70000,,Automatic,Diesel,,Pickup,,2.5L,2014 (64 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/west-yorkshire/mirfield/white-cottage-car-centre-19714,"£11,000",102066,,Automatic,Diesel,,Pickup,,2.5L,2014 (64 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/somerset/bristol/rcg-commercial-center-10007424,"£10,990",127500,,Automatic,Diesel,3,Pickup,,3.0L,2014 (14 reg)
Nissan Navara,https://www.autotrader.co.uk,"£10,500",114500,,Automatic,Diesel,4,Pickup,,2.5L,2014 (14 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/bedfordshire/bedford/priory-cars-10031049,"£13,500",65000,,Automatic,Diesel,3,Pickup,,2.5L,2014 (14 reg)
Nissan Navara,https://www.autotrader.co.uk,"£9,995",97000,,Manual,Diesel,,Pickup,,2.5L,2014 (64 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/kent/dartford/dartford-car-4x4-centre-ltd-9256,"£12,495",107126,,Automatic,Diesel,,Pickup,,2.5L,2014 (14 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/merseyside/bootle/owens-express-motors-limited-685293,"£13,000",71121,,Manual,Diesel,2,Pickup,,2.5L,2014 (64 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/lancashire/nelson/clitheroe-road-car-sales-28613,"£12,450",79200,,Manual,Diesel,,Pickup,,2.5L,2014 (14 reg)
Nissan Navara,https://www.autotrader.co.uk,"£14,750",65000,,Automatic,Diesel,2,Pickup,,3.0L,2014 (64 reg)
Nissan Navara,https://www.autotrader.co.uk,"£8,900",80000,,Manual,Diesel,2,Pickup,,2.5L,2014 (14 reg)
Nissan Navara,https://www.autotrader.co.uk,"£11,000",62783,,Manual,Diesel,4,Pickup,,2.5L,2014 (64 reg)
Nissan Navara,https://www.autotrader.co.uk,"£18,500",87158,,Automatic,Diesel,3,Pickup,,3.0L,2014 (14 reg)
Nissan Navara,https://www.autotrader.co.uk,"£11,250",112000,,Automatic,Diesel,3,Pickup,,2.5L,2014 (63 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/newcastle/newcastle-upon-tyne/sunniside-car-sales-900219,"£9,990",153000,,Automatic,Diesel,5,Pickup,,3.0L,2014 (14 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/north-humberside/goole/turnbridge-autos-ltd-10028238,"£10,795",110581,,Automatic,Diesel,,Pickup,,2.5L,2014 (14 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/lancashire/oldham/manchester-vehicle-specialist-ltd-10029829,"£13,490",71000,,Automatic,Diesel,,Pickup,,2.5L,2014 (14 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/dorset/wimborne/wimborne-car-sales-ltd-10012702,"£15,995",84000,,Automatic,Diesel,3,Pickup,,3.0L,2014 (63 reg)
Nissan Navara,https://www.autotrader.co.uk,"£13,775",97823,,Automatic,Diesel,3,Pickup,,3.0L,2014 (14 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/essex/maldon/arrow-auto-services-629108,"£8,995",27000,,Manual,Diesel,,Pickup,,2.5L,2014 (14 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/surrey/dorking/dsi-performance-cars-limited-10002066,"£13,490",76000,,Manual,Diesel,3,Pickup,,2.5L,2014 (14 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/west-yorkshire/pudsey/yorkshire-trade-sales-10024253,"£9,950",169000,,Automatic,Diesel,,Pickup,,2.5L,2014 (64 reg)
Nissan Navara,https://www.autotrader.co.uk,"£6,505",120000,,Manual,Diesel,2,Pickup,,2.5L,2014 (14 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/hertfordshire/bishops-stortford/tick-box-auto-sales-523593,"£10,995",104140,,Automatic,Diesel,3,Pickup,,2.5L,2014 (64 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/kent/rochester/hegarty-commercials-28948,"£9,995",109000,,Manual,Diesel,4,Pickup,,2.5L,2014 (14 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/cleveland/middlesbrough/cleveland-car-centre-712646,"£8,995",110000,,Manual,Diesel,3,Pickup,,2.5L,2014 (63 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/lancashire/nelson/ma-car-sales-10031120,"£10,445",97000,,Automatic,Diesel,,Pickup,,2.5L,2014 (64 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/cambridgeshire/peterborough/fengate-motors-19007,"£13,750",68000,,Automatic,Diesel,,Pickup,,2.5L,2014 (64 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/hampshire/portsmouth/aba-van-truck-sales-283003,"£17,340",65000,228,Automatic,Diesel,2,Pickup,,3.0L,2014 (64 reg)
Nissan Navara,https://www.autotrader.co.uk,"£15,999",76013,,Automatic,Diesel,3,Pickup,,2.5L,2014 (64 reg)
Nissan Navara,https://www.autotrader.co.uk,"£9,995",96685,,Automatic,Diesel,,Pickup,,2.5L,2015 (15 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/kent/strood/strood-motor-centre-586152,"£12,000",71000,,Manual,Diesel,,Pickup,,2.5L,2015 (15 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/bedfordshire/luton/select-cars-10017795,"£11,995",96000,,Manual,Diesel,,Pickup,,2.5L,2015 (15 reg)
Nissan Navara,https://www.autotrader.co.uk,"£11,500",46500,,Manual,Diesel,,Pickup,,2.5L,2015 (15 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/cambridgeshire/peterborough/fenlake-car-sales-ltd-10017847,"£8,990",129500,,Manual,Diesel,2,Pickup,,2.5L,2015 (15 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/lancashire/ashton-under-lyne/ulez-van-car-trade-centre-10033486,"£7,490",117000,,Manual,Diesel,2,Pickup,,2.5L,2015 (15 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/northamptonshire/towcester/md-cars-10025904,"£16,788",25000,,Manual,Diesel,3,Pickup,,2.5L,2015 (64 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/kent/sittingbourne/west-street-car-sales-10026141,"£15,995",34000,,Manual,Diesel,,Pickup,,2.5L,2015 (65 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/cambridgeshire/peterborough/js-van-centre-65856,"£13,199",66016,,Manual,Diesel,2,Pickup,,2.5L,2015 (15 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/wiltshire/westbury/quality-vans-online-ltd-331230,"£9,594",141000,187,Manual,Diesel,2,Pickup,,2.5L,2015 (15 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/buckinghamshire/milton-keynes/jardine-select-milton-keynes-10032202,"£18,980",58385,,Automatic,Diesel,3,Pickup,,3.0L,2015 (65 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/west-yorkshire/bradford/h-s-cars-10004376,"£10,995",114000,,Manual,Diesel,3,Pickup,,2.5L,2015 (15 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/bedfordshire/luton/tenby-car-supermarket-10005804,"£16,495",26199,,Automatic,Diesel,,Pickup,,2.5L,2015 (65 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/hampshire/fareham/dcc-fareham-10028897,"£12,999",74601,188,Manual,Diesel,4,Pickup,,2.5L,2015 (15 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/warwickshire/warwick/country-car-186,"£15,790",40000,,Manual,Diesel,2,Pickup,,2.5L,2015 (65 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/somerset/wincanton/tml-cars-10016233,"£11,950",78000,,Manual,Diesel,4,Pickup,,2.5L,2015 (15 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/oxfordshire/chipping-norton/wheelers-chipping-norton-19152,"£15,074",45000,,Automatic,Diesel,2,Pickup,,2.5L,2015 (65 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/hampshire/bordon/tmc-motors-10005862,"£15,000",71422,,Manual,Diesel,,Pickup,,2.5L,2015 (15 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/lincolnshire/lincoln/lincolnshire-van-centre-limited-10024489,"£14,034",81550,188,Manual,Diesel,2,Pickup,,2.5L,2015 (15 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/lancashire/nelson/marshalls-motor-company-limited-10029119,"£13,950",70000,,Automatic,Diesel,4,Pickup,,2.5L,2015 (15 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/south-yorkshire/doncaster/repossessions-uk-10020076,"£15,799",47886,,Automatic,Diesel,2,Pickup,,3.0L,2015 (15 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/oxfordshire/witney/woodstock-car-sales-490405,"£16,788",59900,,Automatic,Diesel,2,Pickup,,3.0L,2015 (15 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/hampshire/bordon/tmc-motors-10005862,"£16,000",63575,,Automatic,Diesel,,Pickup,,2.5L,2015 (15 reg)
Nissan Navara,https://www.autotrader.co.uk,"£9,575",125000,,Manual,Diesel,,Pickup,,2.5L,2015 (15 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/buckinghamshire/milton-keynes/jardine-select-milton-keynes-10032202,"£17,980",62652,,Automatic,Diesel,,Pickup,,3.0L,2015 (65 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/bedfordshire/leighton-buzzard/praters-10003215,"£10,000",100000,,Manual,Diesel,,Pickup,,2.5L,2015 (65 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/nottinghamshire/nottingham/alan-tully-cars-412170,"£14,950",55000,,Automatic,Diesel,2,Pickup,,3.0L,2015 (15 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/hampshire/bordon/tmc-motors-10005862,"£15,000",72799,,Manual,Diesel,,Pickup,,2.5L,2015 (65 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/south-yorkshire/rotherham/r-and-r-cars-10027229,"£8,994",132000,,Manual,Diesel,,Pickup,,2.5L,2015 (15 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/west-sussex/haywards-heath/lg-commercial-sales-ltd-10019781,"£15,995",54000,,Manual,Diesel,2,Pickup,,2.5L,2015 (15 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/suffolk/newmarket/newmarket-motor-company-8354,"£17,478",60000,231,Automatic,Diesel,2,Pickup,,3.0L,2015 (65 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/north-yorkshire/northallerton/oaktree-garage-darlington-16942,"£14,000",55000,,Manual,Diesel,,Pickup,,2.5L,2015 (15 reg)
Nissan Navara,https://www.autotrader.co.uk,"£12,500",78745,,Automatic,Diesel,,Pickup,,2.5L,2015 (15 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/buckinghamshire/aylesbury/gatehouse-car-sales-118627,"£11,868",120657,,Automatic,Diesel,2,Pickup,,2.5L,2015 (15 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/lancashire/nelson/peter-reeves-ltd-28278,"£17,315",50000,,Manual,Diesel,2,Pickup,,2.5L,2015 (15 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/west-yorkshire/castleford/glasshoughton-car-sales-15807,"£8,990",92000,,Manual,Diesel,,Pickup,,2.5L,2015 (15 reg)
Nissan Navara,https://www.autotrader.co.uk,"£11,980",102420,,Automatic,Diesel,,Pickup,,2.5L,2015 (15 reg)
Nissan Navara,https://www.autotrader.co.uk,"£13,800",82000,,Automatic,Diesel,,Pickup,,2.5L,2015 (65 reg)
Nissan Navara,https://www.autotrader.co.uk,"£17,995",48800,,Automatic,Diesel,2,Pickup,,3.0L,2015 (15 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/fife/dunfermline/western-pick-up-truck-centre-10028801,"£13,188",70859,,Manual,Diesel,3,Pickup,,2.5L,2015 (15 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/monmouthshire/cardiff/motors-4-u-cardiff-ltd-10013431,"£11,695",116800,,Automatic,Diesel,,Pickup,,2.5L,2015 (15 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/lanarkshire/shotts/storry-4x4-limited-715128,"£13,194",111000,,Automatic,Diesel,,Pickup,,3.0L,2015 (15 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/lancashire/shaw/s-cars-ltd-14912,"£10,490",93852,,Manual,Diesel,3,Pickup,,2.5L,2015 (15 reg)
Nissan Navara,https://www.autotrader.co.uk,"£12,500",64000,,Manual,Diesel,3,Pickup,,2.5L,
Nissan Navara,https://www.autotrader.co.uk/dealers/aberdeenshire/torphins/station-garage-1400,"£16,794",55000,,Manual,Diesel,2,Pickup,,2.5L,2015 (65 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/vansalespeterborough-com-833372,"£10,995",86606,,Manual,Diesel,4,Pickup,,2.5L,2015 (64 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/wiltshire/salisbury/t-selby-limited-10017960,"£10,995",92402,,Manual,Diesel,4,Pickup,,2.5L,2015 (15 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/buckinghamshire/olney/3-counties-car-sales-ltd-10004147,"£12,490",111211,,Automatic,Diesel,,Pickup,,3.0L,2015 (64 reg)
Nissan Navara,https://www.autotrader.co.uk,"£15,750",50500,,Automatic,Diesel,,Pickup,,3.0L,2015 (15 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/suffolk/ipswich/claydon-autos-14919,"£15,000",112000,,Automatic,Diesel,2,Pickup,,3.0L,2015 (15 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/county-durham/consett/luxe-automotive-10033597,"£13,499",89364,,Manual,Diesel,2,Pickup,,2.5L,2015 (65 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/essex/romford/dgn-cars-limited-10012100,"£9,850",122987,,Manual,Diesel,3,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/bedfordshire/leighton-buzzard/praters-10003215,"£12,500",122000,,Manual,Diesel,2,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/buckinghamshire/high-wycombe/manor-cars-high-wycombe-ltd-730369,"£8,495",123000,,Manual,Diesel,,Pickup,,2.5L,2016 (65 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/peterborough/yaxley/junction-17-cars-peterborough-294981,"£15,275",45000,,Manual,Diesel,,Pickup,ULEZ,2.3L,2016 (66 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/berkshire/reading/trade-vans-uk-423118,"£11,994",115960,,Automatic,Diesel,2,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk,"£14,000",56558,,Manual,Diesel,,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk,"£14,200",87456,,Manual,Diesel,,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk,"£10,000",84000,,Manual,Diesel,4,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/derbyshire/chesterfield/seeker-uk-21489,"£17,950",93000,,Manual,Diesel,2,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/yorkshire/sheffield/sheffield-car-centre-281205,"£15,975",57021,,Manual,Diesel,,Pickup,ULEZ,2.3L,2016 (66 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/buckinghamshire/aylesbury/aylesbury-nissan-300854,"£16,990",57157,,Manual,Diesel,,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/oxfordshire/kidlington/hartwell-kidlington-transit-centre-1075325,"£17,290",70457,187,Automatic,Diesel,,Pickup,ULEZ,,2016 (66 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/bedfordshire/sandy/my-next-car-10002884,"£17,995",32300,,Automatic,Diesel,,Pickup,ULEZ,2.3L,2016 (66 reg)
Nissan NP300 NAVARA,https://www.autotrader.co.uk/dealers/buckinghamshire/high-wycombe/baxter-simpson-heritage-10017952,"£15,588",84724,,Manual,Diesel,,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk,"£15,850",75500,180,Automatic,Diesel,5,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/gloucestershire/bristol/southwest-motors-10028912,"£14,500",109447,,Automatic,Diesel,,Pickup,ULEZ,2.3L,2016 (66 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/bedfordshire/bedford/priory-cars-10031049,"£17,500",65000,,Automatic,Diesel,,Pickup,ULEZ,2.3L,2016 (66 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/derbyshire/derby/sagitta-automotive-ltd-722848,"£14,890",91000,187,Automatic,Diesel,,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk,"£16,000",65600,,Manual,Diesel,3,Pickup,ULEZ,2.3L,2016 (66 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/staffordshire/walsall/direct-motors-ltd-10015087,"£13,995",110385,,Manual,Diesel,2,Pickup,ULEZ,2.3L,2016 (66 reg)
Nissan Navara,https://www.autotrader.co.uk,"£14,495",151413,,Automatic,Diesel,2,Pickup,ULEZ,2.3L,2016 (66 reg)
Nissan Navara,https://www.autotrader.co.uk,"£13,950",41000,,Manual,Diesel,,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/oxfordshire/witney/mick-partlett-car-sales-16163,"£15,594",114000,,Manual,Diesel,,Pickup,,2.3L,2016 (16 reg)
Nissan NP300 NAVARA,https://www.autotrader.co.uk/dealers/kent/sevenoaks/trade-house-cars-ltd-10017545,"£20,367",57970,,Automatic,Diesel,2,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk,"£13,600",84000,,Manual,Diesel,2,Pickup,ULEZ,2.3L,2016 (66 reg)
Nissan NP300 NAVARA,https://www.autotrader.co.uk/dealers/nottinghamshire/nottingham/nottingham-car-com-362204,"£10,991",94811,,Manual,Diesel,2,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk,"£14,500",70000,,Manual,Diesel,,Pickup,,2.3L,2016 (66 reg)
Nissan Navara,https://www.autotrader.co.uk,"£18,495",65917,,Manual,Diesel,2,Pickup,ULEZ,2.3L,2016 (66 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/avon/weston-super-mare/autowholesale-16508,"£17,397",25500,,Manual,Diesel,,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/hampshire/bordon/tmc-motors-10005862,"£18,000",71816,,Manual,Diesel,,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/norfolk/norwich/the-value-car-centre-2355,"£17,500",74000,,Manual,Diesel,,Pickup,,2.3L,2016 (66 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/derbyshire/shipley/www-justcomparecars-com-27740,"£13,550",75000,190,Manual,Diesel,,Pickup,,2.3L,2016 (66 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/hampshire/bordon/tmc-motors-10005862,"£20,000",64721,,Automatic,Diesel,2,Pickup,ULEZ,2.3L,2016 (66 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/hampshire/bordon/tmc-motors-10005862,"£15,000",66273,,Manual,Diesel,2,Pickup,,2.5L,2016 (65 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/derbyshire/ripley/lynx-motor-company-ltd-17281,"£16,995",50077,,Manual,Diesel,3,Pickup,,2.3L,2016 (16 reg)
Nissan NP300 NAVARA,https://www.autotrader.co.uk/dealers/essex/braintree/quest-commercials-11779,"£21,594",45282,,Automatic,Diesel,,Pickup,,2.3L,2016 (66 reg)
Nissan Navara,https://www.autotrader.co.uk,"£18,950",60025,,Manual,Diesel,2,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/derbyshire/derby/hilton-garage-ltd-4400,"£19,750",25000,,Manual,Diesel,2,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/derbyshire/shipley/www-justcomparecars-com-27740,"£14,250",72000,190,Manual,Diesel,,Pickup,,2.3L,2016 (66 reg)
Nissan Navara,https://www.autotrader.co.uk,"£14,500",75000,,Manual,Diesel,2,Pickup,,2.3L,2016 (16 reg)
Nissan NP300 Navara,https://www.autotrader.co.uk/dealers/wiltshire/trowbridge/platinum-nissan-trowbridge-25677,"£19,309",80742,,Manual,Diesel,,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk,"£14,990",82000,,Manual,Diesel,,Pickup,ULEZ,2.3L,2016 (66 reg)
Nissan NP300 Navara,https://www.autotrader.co.uk/dealers/herts/letchworth/norton-way-nissan-552460,"£21,354",44352,,Automatic,Diesel,2,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/west-sussex/crawley/eurovans-crawley-129532,"£22,794",20200,190,Manual,Diesel,,Pickup,ULEZ,2.3L,2016 (66 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/bedfordshire/leighton-buzzard/praters-10003215,"£18,000",49000,,Manual,Diesel,2,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/hampshire/andover/bourne-valley-autos-11243,"£17,400",101500,,Manual,Diesel,3,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/derbyshire/ripley/derbyshire-used-van-sales-10001230,"£14,994",101000,,Manual,Diesel,,Pickup,,2.3L,2016 (66 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/staffordshire/stoke-on-trent/van-national-10009363,"£22,788",14535,,Automatic,Diesel,,Pickup,ULEZ,2.3L,2016 (66 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/hampshire/havant/havant-car-company-ltd-6914,"£20,995",50000,,Automatic,Diesel,5,Pickup,ULEZ,2.3L,2016 (66 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/greater-manchester/oldham/tcs-group-19694,"£11,750",119000,,Manual,Diesel,,Pickup,,2.3L,2016 (66 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/lancashire/nelson/marshalls-motor-company-limited-10029119,"£17,450",65000,,Automatic,Diesel,2,Pickup,ULEZ,2.3L,2016 (66 reg)
Nissan Navara,https://www.autotrader.co.uk,"£16,500",80540,,Automatic,Diesel,3,Pickup,ULEZ,2.3L,2016 (66 reg)
Nissan Navara,https://www.autotrader.co.uk,"£14,994",65000,,Manual,Diesel,2,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/devon/exeter/exeter-nissan-11913,"£18,995",30205,,Manual,Diesel,,,ULEZ,2.3L,2016 (66 reg)
Nissan NP300 NAVARA,https://www.autotrader.co.uk/dealers/lancashire/oldham/townfield-car-sales-ltd-9646,"£19,794",35000,,Manual,Diesel,,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/essex/chelmsford/moulsham-motor-company-12410,"£16,800",117000,,Automatic,Diesel,,Pickup,ULEZ,2.3L,2016 (66 reg)
Nissan Navara,https://www.autotrader.co.uk,"£17,750",58000,,Manual,Diesel,,Pickup,ULEZ,2.3L,2016 (66 reg)
Nissan Navara,https://www.autotrader.co.uk,"£18,250",41537,,Manual,Diesel,2,Pickup,,2.3L,2016 (16 reg)
